# t_unix,market,side,price:size,price:size,...
1786858442.485,bitcoin-up-or-down-august-16-2026-1am-et,bid,0.18:40.65,0.17:189,0.16:535.03,0.15:50,0.14:76,0.13:196,0.12:250,0.11:328,0.1:252,0.09:237,0.08:150,0.07:210,0.06:150,0.05:57.14,0.04:50,0.03:208.33,0.02:236.56,0.01:626.15
1786858442.485,bitcoin-up-or-down-august-16-2026-1am-et,ask,0.19:598,0.2:239,0.21:135,0.22:125,0.23:105,0.24:197,0.25:150,0.26:190,0.27:202,0.28:150,0.29:150,0.3:150,0.31:150,0.32:340,0.33:40,0.34:180,0.35:30,0.36:30,0.37:30,0.38:60,0.39:30,0.44:6,0.5:31.25,0.51:60,0.65:10,0.66:120,0.67:20,0.75:5.2,0.8:10,0.9:20,0.93:8.57,0.94:2333.33,0.95:3900,0.98:9.99,0.99:14425
1786858442.660,btc-updown-4h-1786852800,bid,0.23:781.49,0.22:56,0.21:26,0.2:11,0.19:150,0.18:6,0.17:612.24,0.14:44.71,0.11:300,0.1:10,0.08:50,0.07:179.65,0.06:166.6,0.05:227.37,0.04:275,0.03:375.59,0.02:117.16,0.01:7833.17
1786858442.660,btc-updown-4h-1786852800,ask,0.24:61,0.25:206,0.26:827.73,0.27:6,0.28:206,0.29:6,0.3:6,0.31:566,0.32:6,0.33:6,0.34:56,0.35:6,0.36:6,0.37:26,0.38:6,0.39:12,0.4:6,0.41:6,0.42:11,0.43:26,0.44:6,0.45:6,0.46:6,0.47:6,0.48:6,0.49:55.99,0.5:56,0.51:6,0.52:6,0.53:6,0.54:6,0.55:6,0.56:7,0.57:6,0.58:6,0.59:6,0.6:11,0.61:31.14,0.62:6,0.63:6,0.64:6,0.65:6,0.66:6,0.67:6,0.68:6,0.69:6,0.7:11,0.71:6,0.72:6,0.73:6,0.74:6,0.75:6,0.76:6,0.77:6,0.78:6,0.79:6,0.8:6,0.81:6,0.82:6,0.83:6,0.84:5,0.89:300,0.9:2015,0.94:7.41,0.95:20,0.96:4175,0.97:33.33,0.98:75.44,0.99:16685.9
1786858442.833,eth-updown-4h-1786852800,bid,0.24:11,0.23:258,0.22:26,0.21:6,0.2:106,0.19:56,0.18:6,0.17:6,0.11:50,0.06:10,0.05:257.85,0.04:25,0.03:40.34,0.02:69.26,0.01:7282.4
1786858442.833,eth-updown-4h-1786852800,ask,0.25:40,0.27:272,0.28:156,0.29:206,0.3:6,0.31:6,0.32:6,0.33:6,0.34:11,0.35:6,0.36:406,0.37:16,0.38:6,0.39:6,0.4:6,0.41:6,0.42:6,0.43:46,0.44:6,0.45:6,0.46:6,0.47:7,0.48:55.99,0.49:6,0.5:6,0.51:6,0.52:6,0.53:6,0.54:6,0.55:6,0.56:6,0.57:6,0.58:6,0.59:6,0.6:6,0.61:6,0.62:6,0.63:6,0.64:6,0.65:6,0.66:6,0.67:6,0.68:6,0.69:6,0.7:6,0.71:6,0.72:6,0.73:6,0.74:6,0.75:6,0.76:6,0.77:6,0.78:6,0.79:6,0.8:6,0.81:6,0.82:6,0.83:6,0.9:2172,0.94:8.92,0.95:20,0.96:25,0.97:33.33,0.98:6075.24,0.99:17177.25
1786858443.016,ethereum-up-or-down-august-16-2026-1am-et,bid,0.25:3.66,0.24:45,0.23:317,0.21:200,0.2:120,0.19:120,0.18:120,0.17:120,0.16:126,0.15:120,0.14:120,0.13:20,0.12:120,0.1:20,0.06:20,0.04:8.6,0.03:21.53,0.02:75,0.01:14320.98
1786858443.016,ethereum-up-or-down-august-16-2026-1am-et,ask,0.26:20,0.27:75,0.28:299,0.29:5,0.3:150,0.31:120,0.32:120,0.33:140,0.34:120,0.35:120,0.36:120,0.37:120,0.38:120,0.39:320,0.41:10,0.42:10,0.43:10,0.5:6,0.65:10,0.74:60,0.75:80,0.88:12.43,0.93:7.94,0.94:2333.33,0.98:6034.63,0.99:14315.15
1786858443.200,sol-updown-15m-1786876200,bid,0.5:1,0.49:375,0.48:20,0.47:259.22,0.44:20,0.43:20,0.42:24,0.41:70,0.4:30,0.39:32,0.38:40,0.36:44,0.34:50,0.31:40,0.3:80,0.26:120,0.21:200,0.12:5.28,0.11:40,0.04:8.81,0.03:5000,0.02:7556.4,0.01:45328.58
1786858443.200,sol-updown-15m-1786876200,ask,0.51:85.53,0.52:5,0.53:547.84,0.54:20,0.56:10,0.57:10,0.58:16,0.59:24,0.6:28,0.61:72,0.62:36,0.64:40,0.66:50,0.7:80,0.71:40,0.74:120,0.79:160,0.81:40,0.9:6.92,0.91:40,0.96:7.18,0.97:5000,0.98:7556.62,0.99:45328.83
